d_name,model_name,bias_mean,variance_mean,test_mse_mean,test_score_mean,n_subsamples_mean,subsample_ratio_mean,fit_time_mean,n_splits_mean,random_state_mean,test_size_mean,bias_std,variance_std,test_mse_std,test_score_std,n_subsamples_std,subsample_ratio_std,fit_time_std,n_splits_std,random_state_std,test_size_std
fico,EGB_XGB_GA2M_CYCLIC_BEST_FIT,10.649176412913393,0.4298436437026488,11.079020056616042,-3.327829885560701,5,0.5,845.7174444675445,5,42,1480,0.4611513056035937,0.01777731777804456,0.46396850648060134,0.0700935925394154,0.0,0.0,48.79917212132492,0.0,0.0,0.0
fico,EGB_XGB_GA2M_CYCLIC_CYCLIC,10.606967944808202,0.4251958966593706,11.032163841467574,-3.3207951439762224,5,0.5,793.126829624176,5,42,1480,0.45860787866046004,0.03049799098726744,0.46565179047771316,0.07036985694978538,0.0,0.0,19.126099101670142,0.0,0.0,0.0
fico,EGB_XGB_GA2M_CYCLIC_RANDOM_BEST_FIT,10.631415753676757,0.4351371261801081,11.066552879856863,-3.32599895134299,5,0.5,814.9321936607361,5,42,1480,0.45378186173768603,0.02747410431814965,0.45882019203332347,0.06935313903981163,0.0,0.0,29.288640392091548,0.0,0.0,0.0
fico,EGB_XGB_GA2M_CYCLIC_RANDOM_CYCLIC_RANDOM,10.600800196755154,0.42615926303138163,11.026959459786534,-3.319944207444138,5,0.5,792.9607796669006,5,42,1480,0.47942068258793374,0.031019887357027914,0.4845922577748478,0.07333635961359126,0.0,0.0,19.942752948288913,0.0,0.0,0.0
fico,EGB_XGB_GAM_BEST_FIT_BEST_FIT,12.411538442191233,0.24026610888425637,12.651804551075491,-3.555748766931373,5,0.5,294.5364185810089,5,42,1480,0.7210465530954957,0.02931276548229201,0.7208311607703918,0.10161272758614663,0.0,0.0,17.170163745079236,0.0,0.0,0.0
fico,EGB_XGB_GAM_CYCLIC_CYCLIC,12.475050349867681,0.33225516367795543,12.807305513545634,-3.577719013118233,5,0.5,585.6421684265136,5,42,1480,0.6672306728014447,0.033600411733044795,0.6650547525715036,0.09284283536602604,0.0,0.0,24.37421961943054,0.0,0.0,0.0
fico,EGB_XGB_GAM_CYCLIC_RANDOM_CYCLIC_RANDOM,12.476409179781458,0.33071061329798507,12.807119793079442,-3.5776926735555548,5,0.5,567.3485778331757,5,42,1480,0.6685123568116956,0.03314042242618785,0.6652565337030105,0.0928701483739906,0.0,0.0,14.366320483577306,0.0,0.0,0.0
fico,EGB_XGB_GAM_RANDOM_RANDOM,12.471418250681326,0.33918001468411674,12.810598265365442,-3.5781810499690274,5,0.5,95.56693601608276,5,42,1480,0.6678917065207773,0.037080985986978995,0.6654312188249437,0.09286100317868322,0.0,0.0,3.247331409877976,0.0,0.0,0.0
fico,Spline,12.429613412404958,0.5655698222753376,12.995183234680297,-3.6033861001882777,5,0.5,4.541070127487183,5,42,1480,0.632459098268299,0.5383206635964299,0.41051407411910407,0.05678582291174793,0.0,0.0,0.0956746787713098,0.0,0.0,0.0
fico,XGB,10.209093303634448,1.085507607460022,11.294600828342771,-3.3602518171272004,5,0.5,1.0433389663696289,5,42,1480,0.37477916019753965,0.06181845130966406,0.3713192824901489,0.05554991777063361,0.0,0.0,0.17358932566728255,0.0,0.0,0.0
heart,EGB_XGB_GAM_BEST_FIT_BEST_FIT,0.1496461934306208,0.007664380836337581,0.15731057426695844,0.8502857142857143,5,0.5,8.943847608566283,5,42,46,0.030442315416280723,0.0010476336724295492,0.030483390199253627,0.053669011652827926,0.0,0.0,1.0305385069666066,0.0,0.0,0.0
heart,EGB_XGB_GAM_CYCLIC_RANDOM_CYCLIC_RANDOM,0.14758718599620224,0.0051727439142628595,0.15275992991046516,0.8579809523809523,5,0.5,36.19902205467224,5,42,46,0.02710242312707101,0.0007999341747991977,0.02717665313974021,0.052553067877248165,0.0,0.0,9.690399165683454,0.0,0.0,0.0
support2,EBM_GA2M,0.13950361670369177,0.0018903472655277,0.1413939639692195,0.8182264799803487,5,0.5,22.586310338974,5,42,1366,0.004928495383203774,0.00015885707611723026,0.004983638417067031,0.013215510101516562,0.0,0.0,1.4486233776670885,0.0,0.0,0.0
support2,EBM_GAM,0.1430672137304627,0.0010179805451474599,0.14408519427561023,0.8118689846140104,5,0.5,7.988324403762817,5,42,1366,0.0048240174749928574,9.732218886381584e-05,0.0048335945444240155,0.01402230694824282,0.0,0.0,0.295563570197929,0.0,0.0,0.0
support2,EGB_XGB_GA2M_BEST_FIT_BEST_FIT,0.14015238945315253,0.0015711155361923398,0.1417235049893449,0.8161800763716756,5,0.5,222.21226019859313,5,42,1366,0.005256633641739363,9.712037773059284e-05,0.005315914566694884,0.013982143681528022,0.0,0.0,6.195801946391539,0.0,0.0,0.0
support2,EGB_XGB_GA2M_CYCLIC_BEST_FIT,0.14079869064610634,0.001888156135959946,0.14268684678206628,0.8144626069091803,5,0.5,291.2115654468536,5,42,1366,0.00525305895286987,0.00023174619092583622,0.005404449937259604,0.013541891012483034,0.0,0.0,8.185554979974505,0.0,0.0,0.0
support2,EGB_XGB_GA2M_CYCLIC_CYCLIC,0.14059118140518226,0.0021094360832550198,0.14270061748843732,0.8144081195149727,5,0.5,306.56473288536074,5,42,1366,0.005252582711160219,0.00030161742436957026,0.005434321867952456,0.013647743309904228,0.0,0.0,8.070545754023255,0.0,0.0,0.0
support2,EGB_XGB_GA2M_CYCLIC_RANDOM_CYCLIC_RANDOM,0.14060657097266804,0.00206632449925332,0.14267289547192147,0.8148299502020947,5,0.5,302.03650493621825,5,42,1366,0.005302811800628117,0.00021152371722097982,0.005445290625211769,0.013601512642841854,0.0,0.0,14.269500423055815,0.0,0.0,0.0
support2,EGB_XGB_GAM_BEST_FIT_BEST_FIT,0.14149899450312106,0.0009103121968073001,0.14240930669992838,0.8150015631629486,5,0.5,136.0267472267151,5,42,1366,0.0051376253924110896,0.00010231916589195854,0.005161857086307031,0.014487577219306115,0.0,0.0,3.7184325901588995,0.0,0.0,0.0
support2,EGB_XGB_GAM_CYCLIC_CYCLIC,0.14270750900661594,0.0012295757517496201,0.14393708475836559,0.8117462763225476,5,0.5,207.46608610153197,5,42,1366,0.005097919420627757,0.00014309153822264956,0.005145017386228323,0.014283180677215833,0.0,0.0,3.1424074586814132,0.0,0.0,0.0
support2,EGB_XGB_GAM_CYCLIC_RANDOM_CYCLIC_RANDOM,0.1426962562958611,0.00123019146948028,0.14392644776534147,0.8117801076349345,5,0.5,219.63947224617004,5,42,1366,0.005098465966981058,0.00013010628835889465,0.005139258051750839,0.014266115777374813,0.0,0.0,4.488999525157868,0.0,0.0,0.0
support2,Spline,0.14186502881641458,0.002775082164526649,0.14464011098094123,0.8082070520979879,5,0.5,48.719971895217896,5,42,1366,0.005661674048489901,0.00010349068326367117,0.005737829210385336,0.01404686028283197,0.0,0.0,79.94517152994389,0.0,0.0,0.0
support2,XGB,0.13865804654458405,0.006742369383573532,0.14540041614846583,0.8107225162457293,5,0.5,0.5414177894592285,5,42,1366,0.00556619208108121,0.00040485795275498347,0.005741662066851303,0.012634605461728463,0.0,0.0,0.016653122679487774,0.0,0.0,0.0
synthetic_corr,EBM_GA2M,0.00278599117297508,0.0008106868287845799,0.0035966780017596804,-0.05924456206123604,5,0.5,49.14653148651123,5,42,150,0.0006988901183034982,0.00017271190468086004,0.0008504974924604109,0.007226987238424166,0.0,0.0,1.9558346602381715,0.0,0.0,0.0
synthetic_corr,EBM_GAM,0.00912899284824888,0.0008528591606030998,0.00998185200885208,-0.09963382557621303,5,0.5,2.3868639945983885,5,42,150,0.0011213646869587285,0.00019282349155752923,0.001278019846230626,0.006499945546853333,0.0,0.0,0.14310910231186658,0.0,0.0,0.0
synthetic_corr,EGB_XGB_GA2M_BEST_FIT_BEST_FIT,0.00268139728936698,0.00071926192954702,0.00340065921891406,-0.057393049137139864,5,0.5,180.33102712631225,5,42,150,0.0008568825679642427,0.0001343973541632104,0.000984370364740744,0.00871204182441386,0.0,0.0,13.555062629429147,0.0,0.0,0.0
synthetic_corr,EGB_XGB_GA2M_CYCLIC_BEST_FIT,0.0023500004989134003,0.0007330463132624999,0.00308304681217594,-0.05473523130098627,5,0.5,200.55839953422546,5,42,150,0.0006794725863781856,0.00011962575548192404,0.0007935326349396964,0.007237197932956383,0.0,0.0,20.36262433142453,0.0,0.0,0.0
synthetic_corr,EGB_XGB_GA2M_CYCLIC_CYCLIC,0.0026095698526514798,0.0007881017480628999,0.00339767160071444,-0.05764363037088862,5,0.5,275.3667051792145,5,42,150,0.0006536693244471296,0.00011791453037731719,0.0007713246234222938,0.00669443357665614,0.0,0.0,19.072599270384178,0.0,0.0,0.0
synthetic_corr,EGB_XGB_GA2M_CYCLIC_RANDOM_BEST_FIT,0.0023475923502358402,0.0007388367993032,0.00308642914953906,-0.0547677807837222,5,0.5,198.16361646652223,5,42,150,0.0006815610948239337,0.00012366660442558123,0.0008036455570085011,0.007332508783674767,0.0,0.0,18.914890199613023,0.0,0.0,0.0
synthetic_corr,EGB_XGB_GA2M_CYCLIC_RANDOM_CYCLIC_RANDOM,0.0026109618577857797,0.00078470748798656,0.0033956693457724,-0.057623314176689346,5,0.5,274.6406563282013,5,42,150,0.0006562293907245826,0.00011844574877955324,0.0007744651800972743,0.00670968765992723,0.0,0.0,18.718360210402114,0.0,0.0,0.0
synthetic_corr,EGB_XGB_GAM_BEST_FIT_BEST_FIT,0.009429472058672261,0.0008034197485620599,0.0102328918072344,-0.10091173573835328,5,0.5,47.175582361221316,5,42,150,0.0011763764745574754,0.00015289441260680025,0.0013240109441738004,0.006766140959863455,0.0,0.0,2.9090643604645487,0.0,0.0,0.0
synthetic_corr,EGB_XGB_GAM_CYCLIC_CYCLIC,0.00885055565158956,0.0008545440468986599,0.00970509969848824,-0.09828933410967222,5,0.5,51.60267815589905,5,42,150,0.0010141944567978703,0.00015551232420595235,0.0011452919782443602,0.005924508973656881,0.0,0.0,3.3707655987026386,0.0,0.0,0.0
synthetic_corr,EGB_XGB_GAM_CYCLIC_RANDOM_CYCLIC_RANDOM,0.008849083404452281,0.0008554060305266001,0.009704489434978921,-0.09828600252753303,5,0.5,53.32077827453613,5,42,150,0.0010032846857865295,0.00016212073104014628,0.001137684152278091,0.00588361293562848,0.0,0.0,5.304961830245372,0.0,0.0,0.0
synthetic_corr,EGB_XGB_GAM_RANDOM_RANDOM,0.00872432379460172,0.00091453422908114,0.0096388580236829,-0.097964968847302,5,0.5,10.628769731521606,5,42,150,0.0009524285765405579,0.00016588911418851464,0.00108674576297081,0.005659388102581061,0.0,0.0,0.9519191678682286,0.0,0.0,0.0
synthetic_corr,Spline,0.010594733318111732,0.00039150113414608437,0.010986234452257816,-0.10459624392489508,5,0.5,0.5329613208770752,5,42,150,0.0014728994515626512,6.219966224237608e-05,0.0014872146983907733,0.007235320427719653,0.0,0.0,0.07027702595407732,0.0,0.0,0.0
synthetic_corr,XGB,0.003490832773452223,0.0021023400360718368,0.005593172683490126,-0.07411174896634848,5,0.5,81.33965239524841,5,42,150,0.0009246215979260708,0.0002888364104335012,0.0011923128104190436,0.008119121987350847,0.0,0.0,103.1992317218374,0.0,0.0,0.0
wine,EBM_GA2M,0.4841759645384819,0.01465244429271366,0.4988284088311955,-0.7062024695431964,5,0.5,36.03945260047912,5,42,735,0.01335807985290725,0.0011863534184891132,0.01289669037577959,0.009154056162351187,0.0,0.0,2.336655770919615,0.0,0.0,0.0
wine,EBM_GAM,0.515820342916548,0.00930855265453356,0.5251288955710816,-0.7245561140824311,5,0.5,3.3538372039794924,5,42,735,0.018632436410950873,0.0011308685325428357,0.018365496715484934,0.01274852994922785,0.0,0.0,0.20948186142781244,0.0,0.0,0.0
wine,EGB_XGB_GA2M_CYCLIC_BEST_FIT,0.4835213601223659,0.017426580272585097,0.5009479403949509,-0.7076978622029004,5,0.5,198.76771569252014,5,42,735,0.012540795702113654,0.0018862220313779873,0.011768829239294808,0.008325300408280695,0.0,0.0,13.045596301679169,0.0,0.0,0.0
wine,EGB_XGB_GA2M_CYCLIC_CYCLIC,0.4826049855626996,0.01710887668515333,0.49971386224785286,-0.7068350347075791,5,0.5,212.52111868858339,5,42,735,0.012163623773617526,0.0016764452470027216,0.011582938263124539,0.008199649413029536,0.0,0.0,8.726607627275403,0.0,0.0,0.0
wine,EGB_XGB_GAM_BEST_FIT_BEST_FIT,0.5166779171647734,0.008516816273640641,0.5251947334384142,-0.724613327238689,5,0.5,73.08724765777588,5,42,735,0.016838229975637383,0.000814002246512337,0.016954028824286413,0.011742806792223965,0.0,0.0,4.672570095934441,0.0,0.0,0.0
wine,EGB_XGB_GAM_CYCLIC_CYCLIC,0.5135862573283566,0.01016242355036288,0.5237486808787196,-0.7236211269245518,5,0.5,93.78625769615174,5,42,735,0.016330296314358148,0.0014143982283768522,0.016044122733938668,0.011133972786342062,0.0,0.0,6.383451221044769,0.0,0.0,0.0
wine,EGB_XGB_GAM_CYCLIC_RANDOM_CYCLIC_RANDOM,0.5134761928074949,0.01013777561927844,0.5236139684267733,-0.7235278954203508,5,0.5,100.38757262229919,5,42,735,0.016160025557251816,0.00131939364961214,0.015998751526869668,0.011100826825209515,0.0,0.0,4.4986913844910354,0.0,0.0,0.0
wine,Spline,0.5579578015649843,0.0661806954858188,0.6241384970508032,-0.7774072706283864,5,0.5,1.144555425643921,5,42,735,0.06352482383124612,0.08591383659432791,0.14796621458093426,0.07305095848055276,0.0,0.0,0.016305975430785696,0.0,0.0,0.0
wine,XGB,0.4456932051460242,0.05027696415781975,0.49597015393505295,-0.7041733590840171,5,0.5,0.5300248622894287,5,42,735,0.013133887845662698,0.007892604622547835,0.006757432285139008,0.004770717943923434,0.0,0.0,0.10792852331277206,0.0,0.0,0.0
