fit_time,fit_trees_main,fit_trees_inter,test_score,model_name,d_name,split_idx,n_splits,random_state,test_size
30.14570355415344,100000.0,0.0,-0.0195284960655129,EGB_XGB_GAM_CYCLIC_RANDOM_CYCLIC_RANDOM,synthetic_ordering10,4,5,42,150
77.21180653572083,100000.0,0.0,-0.0212529730629647,EGB_XGB_GAM_CYCLIC_RANDOM_CYCLIC_RANDOM,synthetic_ordering100,0,5,42,150
78.13642311096191,100000.0,0.0,-0.022468064030335,EGB_XGB_GAM_CYCLIC_RANDOM_CYCLIC_RANDOM,synthetic_ordering100,1,5,42,150
76.78210592269897,100000.0,0.0,-0.0211101194275995,EGB_XGB_GAM_CYCLIC_RANDOM_CYCLIC_RANDOM,synthetic_ordering100,2,5,42,150
75.88885974884033,100000.0,0.0,-0.0209508403327964,EGB_XGB_GAM_CYCLIC_RANDOM_CYCLIC_RANDOM,synthetic_ordering100,3,5,42,150
77.15593004226685,100000.0,0.0,-0.0195284960655129,EGB_XGB_GAM_CYCLIC_RANDOM_CYCLIC_RANDOM,synthetic_ordering100,4,5,42,150
1110.8944308757782,100000.0,0.0,-0.0212529730629647,EGB_XGB_GAM_CYCLIC_RANDOM_CYCLIC_RANDOM,synthetic_ordering1000,0,5,42,150
1118.4824931621552,100000.0,0.0,-0.022468064030335,EGB_XGB_GAM_CYCLIC_RANDOM_CYCLIC_RANDOM,synthetic_ordering1000,1,5,42,150
1127.427721261978,100000.0,0.0,-0.0211101194275995,EGB_XGB_GAM_CYCLIC_RANDOM_CYCLIC_RANDOM,synthetic_ordering1000,2,5,42,150
1119.5563080310822,100000.0,0.0,-0.0209508403327964,EGB_XGB_GAM_CYCLIC_RANDOM_CYCLIC_RANDOM,synthetic_ordering1000,3,5,42,150
1128.1487221717834,100000.0,0.0,-0.0195284960655129,EGB_XGB_GAM_CYCLIC_RANDOM_CYCLIC_RANDOM,synthetic_ordering1000,4,5,42,150
32.64653301239014,100000.0,0.0,-0.0212529730629647,EGB_XGB_GAM_BEST_FIT_BEST_FIT,synthetic_ordering10,0,5,42,150
32.723774433135986,100000.0,0.0,-0.022468064030335,EGB_XGB_GAM_BEST_FIT_BEST_FIT,synthetic_ordering10,1,5,42,150
33.609713077545166,100000.0,0.0,-0.0211101194275995,EGB_XGB_GAM_BEST_FIT_BEST_FIT,synthetic_ordering10,2,5,42,150
33.34089398384094,100000.0,0.0,-0.0209508403327964,EGB_XGB_GAM_BEST_FIT_BEST_FIT,synthetic_ordering10,3,5,42,150
32.8998658657074,100000.0,0.0,-0.0195284960655129,EGB_XGB_GAM_BEST_FIT_BEST_FIT,synthetic_ordering10,4,5,42,150
97.84796667099,100000.0,0.0,-0.0212529730629647,EGB_XGB_GAM_BEST_FIT_BEST_FIT,synthetic_ordering100,0,5,42,150
96.38387036323547,100000.0,0.0,-0.022468064030335,EGB_XGB_GAM_BEST_FIT_BEST_FIT,synthetic_ordering100,1,5,42,150
96.32250571250916,100000.0,0.0,-0.0211101194275995,EGB_XGB_GAM_BEST_FIT_BEST_FIT,synthetic_ordering100,2,5,42,150
96.5467541217804,100000.0,0.0,-0.0209508403327964,EGB_XGB_GAM_BEST_FIT_BEST_FIT,synthetic_ordering100,3,5,42,150
97.59077668190002,100000.0,0.0,-0.0195284960655129,EGB_XGB_GAM_BEST_FIT_BEST_FIT,synthetic_ordering100,4,5,42,150
33.55952024459839,100000.0,0.0,-0.0212529730629647,EGB_XGB_GAM_CYCLIC_REVERSE_CYCLIC_REVERSE,synthetic_ordering10,0,5,42,150
31.59287643432617,100000.0,0.0,-0.022468064030335,EGB_XGB_GAM_CYCLIC_REVERSE_CYCLIC_REVERSE,synthetic_ordering10,1,5,42,150
30.240164279937744,100000.0,0.0,-0.0211101194275995,EGB_XGB_GAM_CYCLIC_REVERSE_CYCLIC_REVERSE,synthetic_ordering10,2,5,42,150
30.28703141212464,100000.0,0.0,-0.0209508403327964,EGB_XGB_GAM_CYCLIC_REVERSE_CYCLIC_REVERSE,synthetic_ordering10,3,5,42,150
30.183528661727905,100000.0,0.0,-0.0195284960655129,EGB_XGB_GAM_CYCLIC_REVERSE_CYCLIC_REVERSE,synthetic_ordering10,4,5,42,150
80.83846664428711,100000.0,0.0,-0.0212529730629647,EGB_XGB_GAM_CYCLIC_REVERSE_CYCLIC_REVERSE,synthetic_ordering100,0,5,42,150
78.65173935890198,100000.0,0.0,-0.022468064030335,EGB_XGB_GAM_CYCLIC_REVERSE_CYCLIC_REVERSE,synthetic_ordering100,1,5,42,150
77.84077095985413,100000.0,0.0,-0.0211101194275995,EGB_XGB_GAM_CYCLIC_REVERSE_CYCLIC_REVERSE,synthetic_ordering100,2,5,42,150
81.83878707885742,100000.0,0.0,-0.0209508403327964,EGB_XGB_GAM_CYCLIC_REVERSE_CYCLIC_REVERSE,synthetic_ordering100,3,5,42,150
79.92716836929321,100000.0,0.0,-0.0195284960655129,EGB_XGB_GAM_CYCLIC_REVERSE_CYCLIC_REVERSE,synthetic_ordering100,4,5,42,150
1195.7902207374573,100000.0,0.0,-0.0212529730629647,EGB_XGB_GAM_CYCLIC_REVERSE_CYCLIC_REVERSE,synthetic_ordering1000,0,5,42,150
1193.8750896453855,100000.0,0.0,-0.022468064030335,EGB_XGB_GAM_CYCLIC_REVERSE_CYCLIC_REVERSE,synthetic_ordering1000,1,5,42,150
1212.6913347244265,100000.0,0.0,-0.0211101194275995,EGB_XGB_GAM_CYCLIC_REVERSE_CYCLIC_REVERSE,synthetic_ordering1000,2,5,42,150
1179.917381286621,100000.0,0.0,-0.0209508403327964,EGB_XGB_GAM_CYCLIC_REVERSE_CYCLIC_REVERSE,synthetic_ordering1000,3,5,42,150
1137.9329977035522,100000.0,0.0,-0.0195284960655128,EGB_XGB_GAM_CYCLIC_REVERSE_CYCLIC_REVERSE,synthetic_ordering1000,4,5,42,150
30.9584276676178,100000.0,0.0,-0.0212529730629647,EGB_XGB_GAM_CYCLIC_CYCLIC,synthetic_ordering10,0,5,42,150
30.873579025268555,100000.0,0.0,-0.022468064030335,EGB_XGB_GAM_CYCLIC_CYCLIC,synthetic_ordering10,1,5,42,150
31.020363807678223,100000.0,0.0,-0.0211101194275995,EGB_XGB_GAM_CYCLIC_CYCLIC,synthetic_ordering10,2,5,42,150
31.66787624359131,100000.0,0.0,-0.0209508403327964,EGB_XGB_GAM_CYCLIC_CYCLIC,synthetic_ordering10,3,5,42,150
30.627363920211792,100000.0,0.0,-0.0195284960655129,EGB_XGB_GAM_CYCLIC_CYCLIC,synthetic_ordering10,4,5,42,150
78.88505744934082,100000.0,0.0,-0.0212529730629647,EGB_XGB_GAM_CYCLIC_CYCLIC,synthetic_ordering100,0,5,42,150
77.79802632331848,100000.0,0.0,-0.022468064030335,EGB_XGB_GAM_CYCLIC_CYCLIC,synthetic_ordering100,1,5,42,150
76.96826791763306,100000.0,0.0,-0.0211101194275995,EGB_XGB_GAM_CYCLIC_CYCLIC,synthetic_ordering100,2,5,42,150
83.01734447479248,100000.0,0.0,-0.0209508403327964,EGB_XGB_GAM_CYCLIC_CYCLIC,synthetic_ordering100,3,5,42,150
80.19511032104492,100000.0,0.0,-0.0195284960655129,EGB_XGB_GAM_CYCLIC_CYCLIC,synthetic_ordering100,4,5,42,150
13.038142204284668,33916.0,0.0,-0.0963637675023644,EGB_XGB_GAM_CYCLIC_REVERSE_CYCLIC_REVERSE,synthetic_corr,0,5,42,150
11.40921688079834,32281.0,0.0,-0.0919527217467802,EGB_XGB_GAM_CYCLIC_REVERSE_CYCLIC_REVERSE,synthetic_corr,1,5,42,150
13.719006776809692,35556.0,0.0,-0.0943693841291461,EGB_XGB_GAM_CYCLIC_REVERSE_CYCLIC_REVERSE,synthetic_corr,2,5,42,150
13.117654085159302,35063.0,0.0,-0.0808161417495246,EGB_XGB_GAM_CYCLIC_REVERSE_CYCLIC_REVERSE,synthetic_corr,3,5,42,150
11.619966983795166,33130.0,0.0,-0.0868276914434455,EGB_XGB_GAM_CYCLIC_REVERSE_CYCLIC_REVERSE,synthetic_corr,4,5,42,150
12.59272003173828,33615.0,0.0,-0.0964998397160633,EGB_XGB_GAM_CYCLIC_RANDOM_CYCLIC_RANDOM,synthetic_corr,0,5,42,150
12.160679578781128,33194.0,0.0,-0.0917987948051782,EGB_XGB_GAM_CYCLIC_RANDOM_CYCLIC_RANDOM,synthetic_corr,1,5,42,150
12.654693365097046,35626.0,0.0,-0.0944741678741279,EGB_XGB_GAM_CYCLIC_RANDOM_CYCLIC_RANDOM,synthetic_corr,2,5,42,150
12.968127489089966,35136.0,0.0,-0.0807366279317637,EGB_XGB_GAM_CYCLIC_RANDOM_CYCLIC_RANDOM,synthetic_corr,3,5,42,150
12.149004936218262,33013.0,0.0,-0.0867780132620957,EGB_XGB_GAM_CYCLIC_RANDOM_CYCLIC_RANDOM,synthetic_corr,4,5,42,150
12.249518156051636,33497.0,0.0,-0.0964707197891493,EGB_XGB_GAM_CYCLIC_RANDOM_REVERSE_CYCLIC_RANDOM_REVERSE,synthetic_corr,0,5,42,150
11.924287557601929,32890.0,0.0,-0.0918252621056668,EGB_XGB_GAM_CYCLIC_RANDOM_REVERSE_CYCLIC_RANDOM_REVERSE,synthetic_corr,1,5,42,150
13.031308889389038,35561.0,0.0,-0.0944491988519143,EGB_XGB_GAM_CYCLIC_RANDOM_REVERSE_CYCLIC_RANDOM_REVERSE,synthetic_corr,2,5,42,150
12.837769985198976,34245.0,0.0,-0.0808460792472605,EGB_XGB_GAM_CYCLIC_RANDOM_REVERSE_CYCLIC_RANDOM_REVERSE,synthetic_corr,3,5,42,150
12.996593236923218,33072.0,0.0,-0.0866266574148221,EGB_XGB_GAM_CYCLIC_RANDOM_REVERSE_CYCLIC_RANDOM_REVERSE,synthetic_corr,4,5,42,150
80.3862373828888,39390.0,23389.0,0.8276222058462295,EGB_XGB_GA2M_BEST_FIT_BEST_FIT,support2,0,5,42,1366
68.8587703704834,33892.0,21154.0,0.8476139434135012,EGB_XGB_GA2M_BEST_FIT_BEST_FIT,support2,1,5,42,1366
82.33530831336975,38123.0,22944.0,0.8079151872445903,EGB_XGB_GA2M_BEST_FIT_BEST_FIT,support2,2,5,42,1366
92.7101218700409,38598.0,25832.0,0.8259948415622697,EGB_XGB_GA2M_BEST_FIT_BEST_FIT,support2,3,5,42,1366
82.68367958068848,35528.0,25473.0,0.8121999285411223,EGB_XGB_GA2M_BEST_FIT_BEST_FIT,support2,4,5,42,1366
105.85552549362184,76865.0,21792.0,0.8249090015854936,EGB_XGB_GA2M_CYCLIC_BEST_FIT,support2,0,5,42,1366
91.1511332988739,63543.0,19197.0,0.8474492530314195,EGB_XGB_GA2M_CYCLIC_BEST_FIT,support2,1,5,42,1366
103.97002124786376,73196.0,19496.0,0.8109270672829993,EGB_XGB_GA2M_CYCLIC_BEST_FIT,support2,2,5,42,1366
110.49141216278076,73649.0,24670.0,0.8262935173399433,EGB_XGB_GA2M_CYCLIC_BEST_FIT,support2,3,5,42,1366
108.36630201339722,67707.0,24285.0,0.8062850315982224,EGB_XGB_GA2M_CYCLIC_BEST_FIT,support2,4,5,42,1366
27.18691873550415,63802.0,0.0,0.9953703703703703,EGB_XGB_GAM_CYCLIC_CYCLIC,breast,0,5,42,86
65.46014881134033,187542.0,0.0,0.991898148148148,EGB_XGB_GAM_CYCLIC_CYCLIC,breast,1,5,42,86
43.27990293502808,112039.0,0.0,0.9976851851851852,EGB_XGB_GAM_CYCLIC_CYCLIC,breast,2,5,42,86
39.65839219093323,99949.0,0.0,0.9866898148148148,EGB_XGB_GAM_CYCLIC_CYCLIC,breast,3,5,42,86
51.85847282409668,118096.0,0.0,0.9988425925925926,EGB_XGB_GAM_CYCLIC_CYCLIC,breast,4,5,42,86
15.290183782577516,28689.0,0.0,0.9936342592592592,EGB_XGB_GAM_BEST_FIT_BEST_FIT,breast,0,5,42,86
36.531155824661255,94425.0,0.0,0.988425925925926,EGB_XGB_GAM_BEST_FIT_BEST_FIT,breast,1,5,42,86
33.03323793411255,76556.0,0.0,0.9953703703703703,EGB_XGB_GAM_BEST_FIT_BEST_FIT,breast,2,5,42,86
24.3818576335907,59063.0,0.0,0.9832175925925926,EGB_XGB_GAM_BEST_FIT_BEST_FIT,breast,3,5,42,86
29.640204906463623,70211.0,0.0,0.9976851851851852,EGB_XGB_GAM_BEST_FIT_BEST_FIT,breast,4,5,42,86
103.10041427612305,95796.0,0.0,-0.1336952770871737,EGB_XGB_GAM_CYCLIC_CYCLIC,Crimes,0,5,42,300
111.36377930641174,104259.0,0.0,-0.1431456137530145,EGB_XGB_GAM_CYCLIC_CYCLIC,Crimes,1,5,42,300
102.98663115501404,99309.0,0.0,-0.1387835682870461,EGB_XGB_GAM_CYCLIC_CYCLIC,Crimes,2,5,42,300
105.6325330734253,103440.0,0.0,-0.1368051288090128,EGB_XGB_GAM_CYCLIC_CYCLIC,Crimes,3,5,42,300
