,param_index,SCONE_QUEUES,SCONE_SLOTS,SCONE_SSPINS,SCONE_SSLEEP,wiredTigerCacheSizeGB,throughput,latency,failed,time,param_iter
22,23,2,1060,284,4287,19,10996.624036420819,89.530031,0.0,90937.0,4
23,23,2,1060,284,4287,19,10475.26266721138,94.056319,0.0,95463.0,3
24,23,2,1060,284,4287,19,11303.266644060133,87.014968,0.0,88470.0,6
25,23,2,1060,284,4287,19,8052.632002770106,122.231723,0.0,124183.0,0
26,23,2,1060,284,4287,19,10941.517588489523,89.985677,0.0,91395.0,1
27,23,2,1060,284,4287,19,11563.634681653137,85.030115,0.0,86478.0,5
28,26,3,1540,759,612,41,378.1271588697477,389.1769700303734,145635.0,2644613.0,0
29,27,4,340,1471,4900,98,440.45276782721567,389.1085519848771,140375.0,2270391.0,0
30,28,8,1300,521,2450,53,524.4297743955553,383.1667236982494,108681.0,1906833.0,0
31,30,2,1780,1946,1225,75,653.3671603291141,381.6252923207505,95172.0,1530533.0,0
32,31,2,460,640,2143,58,869.4442512346109,377.6977458815854,80350.0,1150160.0,0
33,34,4,1900,165,3368,81,1353.7111992527514,369.76364850605444,55153.0,738710.0,0
34,35,3,700,1827,1531,47,5561.766194472717,178.361035,0.0,179799.0,4
35,35,3,700,1827,1531,47,5538.0491668005025,179.114908,0.0,180569.0,6
36,35,3,700,1827,1531,47,3034.2475521207875,327.359707,0.0,329571.0,0
37,35,3,700,1827,1531,47,5600.232969691539,177.054704,0.0,178564.0,5
38,35,3,700,1827,1531,47,5549.266386983641,178.70491,0.0,180204.0,1
39,35,3,700,1827,1531,47,5647.77110713257,175.602361,0.0,177061.0,2
40,35,3,700,1827,1531,47,5533.4524870102205,179.260834,0.0,180719.0,7
41,35,3,700,1827,1531,47,5409.060175794456,183.441363,0.0,184875.0,9
42,35,3,700,1827,1531,47,5579.796672209265,177.723416,0.0,179218.0,8
43,35,3,700,1827,1531,47,5405.989836739107,183.579664,0.0,184980.0,3
44,37,5,220,402,306,70,8240.830016399252,119.929555,0.0,121347.0,0
45,37,5,220,402,306,70,8023.106546854942,123.252568,0.0,124640.0,3
46,37,5,220,402,306,70,7815.980553840382,126.610766,0.0,127943.0,1
47,37,5,220,402,306,70,8473.858147614608,116.684098,0.0,118010.0,5
48,37,5,220,402,306,70,8034.451729014012,123.13016,0.0,124464.0,8
49,37,5,220,402,306,70,8105.107027938304,121.983352,0.0,123379.0,9
50,37,5,220,402,306,70,8622.324923692424,114.612471,0.0,115978.0,2
51,37,5,220,402,306,70,8329.723786359244,118.635298,0.0,120052.0,7
52,37,5,220,402,306,70,8278.14569536424,119.423273,0.0,120800.0,6
53,37,5,220,402,306,70,8131.734092295182,121.400859,0.0,122975.0,4
54,38,1,1180,1352,2756,25,11466.706417915582,85.819106,0.0,87209.0,3
55,38,1,1180,1352,2756,25,10471.204188481675,94.087206,0.0,95500.0,0
56,38,1,1180,1352,2756,25,11322.335571381665,86.921311,0.0,88321.0,2
57,38,1,1180,1352,2756,25,10963.950530655206,89.812123,0.0,91208.0,1
58,38,1,1180,1352,2756,25,740.0839847305872,207.406585769597,140966.0,1351198.0,4
59,39,1,415,447,4555,84,1009.5350586287485,201.19918627452054,87653.0,990555.0,0
60,42,3,1855,922,880,62,1642.3678345544338,199.5737739615498,69238.0,608877.0,0
61,43,4,655,1159,3942,28,5592.903723755299,176.797292,0.0,178798.0,0
62,43,4,655,1159,3942,28,170.4681344768563,586.0063442670702,577729.0,5866199.0,3
63,43,4,655,1159,3942,28,7990.092285565898,123.617912,0.0,125155.0,1
64,43,4,655,1159,3942,28,7642.689003699062,129.38099,0.0,130844.0,2
65,44,7,1615,209,1492,73,182.0391442412645,551.5164093306306,549098.0,5493324.0,0
66,46,2,1135,1634,267,51,195.53660327891419,582.6373649522333,553769.0,5114132.0,0
67,47,2,1015,1041,1799,34,210.83266675071863,542.6841491156463,540625.0,4743098.0,0
68,50,4,1495,566,3024,11,229.5725748928872,510.2956959003217,475593.0,4355921.0,0
69,51,3,295,1753,2411,67,252.33549113822988,546.7011336148502,470014.0,3962978.0,0
70,53,5,775,328,1186,45,281.1459847714466,528.9869209843581,523588.0,3556871.0,0
71,54,2,1735,1278,3636,90,314.511992185006,553.5209569149908,513311.0,3179529.0,0
72,55,2,835,1931,2564,65,368.88798716269804,458.471770993088,386429.0,2710850.0,0
73,58,4,1315,1456,1339,87,429.9255712850991,426.30974916401055,361535.0,2325984.0,0
74,59,4,595,744,3177,53,542.2264250794904,391.0077104740924,331818.0,1844248.0,0
75,60,8,1555,1694,727,98,853.89731543223,284.1711358783525,189790.0,1171101.0,0
76,62,3,2035,269,1952,31,1593.2877971680903,247.4234908765607,65484.0,627633.0,0
77,63,2,235,1338,1033,14,6178.1405032713255,160.447119,0.0,161861.0,4
78,63,2,235,1338,1033,14,6034.56599401371,164.317946,0.0,165712.0,3
79,63,2,235,1338,1033,14,195.87483676280792,537.3619394425174,276390.0,5105301.0,5
80,63,2,235,1338,1033,14,5864.1396134359165,169.094167,0.0,170528.0,2
81,63,2,235,1338,1033,14,6559.097468188377,151.051226,0.0,152460.0,1
82,63,2,235,1338,1033,14,4419.127752564199,224.114313,0.0,226289.0,0
83,66,4,1675,1813,4708,36,211.89327274880878,538.5319995424798,274349.0,4719357.0,0
84,67,3,955,150,421,93,228.42059266463815,545.1750875218548,269611.0,4377889.0,0
85,69,5,475,1575,1646,25,251.62170186854277,546.9432937130404,271333.0,3974220.0,0
86,70,1,1435,625,4096,70,277.12299771706074,533.1688328974251,248695.0,3608506.0,0
87,71,1,865,1427,2488,46,309.8535601089569,542.0120346192032,237533.0,3227331.0,0
88,74,3,1345,1902,3713,24,354.39025738655613,535.2470549084001,224727.0,2821748.0,0
89,75,4,145,239,1875,58,411.03683218845873,536.4938984199422,244458.0,2432872.0,0
90,76,7,1105,1189,4325,13,496.92033621629946,496.0148376884241,166110.0,2012395.0,0
91,78,2,1585,714,3100,80,615.6702863975038,485.3247068488624,140631.0,1624246.0,0
92,79,3,505,1783,4019,97,808.1748502452002,485.4414892506178,138090.0,1237356.0,0
93,82,4,1945,1308,344,74,1174.892086161886,479.7402559776986,123283.0,851142.0,0
94,83,3,745,595,4632,18,2207.8076911188728,438.96300755019706,61349.0,452938.0,0
95,83,3,745,595,4632,18,9684.385864670392,101.487109,0.0,103259.0,1
96,83,3,745,595,4632,18,10348.32460624625,95.284249,0.0,96634.0,2
97,83,3,745,595,4632,18,247.44365955315635,454.79519796342737,500337.0,4041324.0,3
98,85,5,265,1070,3407,86,272.48112318898825,425.9493334800993,473084.0,3669979.0,0
99,86,2,1225,120,957,41,301.86054767162886,391.7020823338779,403842.0,3312788.0,0
100,87,2,325,892,497,27,338.78334093901935,363.6754614996311,356175.0,2951739.0,0
101,90,3,1765,417,4172,49,392.389372683186,398.85026979066555,376739.0,2548489.0,0
102,91,4,1045,1605,1110,83,464.7909254219721,369.89951567727695,386979.0,2151505.0,0
103,92,8,2005,655,3560,38,564.6935521031446,375.90473368796717,331705.0,1770872.0,0
104,94,2,1525,1130,4785,60,732.2718808330033,308.4981264199641,255703.0,1365613.0,0
105,95,2,685,536,3253,77,1098.367606063868,281.73824684019974,213637.0,910442.0,0
106,98,4,1165,1011,2028,100,204.0342051102815,1028.1283061870051,745515.0,4901139.0,9
107,98,4,1165,1011,2028,100,9641.06321645151,102.375008,0.0,103723.0,5
108,98,4,1165,1011,2028,100,10004.602116973809,98.612395,0.0,99954.0,3
109,98,4,1165,1011,2028,100,9311.33375544713,105.983485,0.0,107396.0,2
110,98,4,1165,1011,2028,100,9361.630421554219,105.455713,0.0,106819.0,6
111,98,4,1165,1011,2028,100,9532.979342033766,103.438077,0.0,104899.0,4
112,98,4,1165,1011,2028,100,13679.516292303904,73.82545452196675,380723.0,73102.0,7
113,98,4,1165,1011,2028,100,6236.669119756521,158.330627,0.0,160342.0,1
114,98,4,1165,1011,2028,100,10118.180346446496,97.390176,0.0,98832.0,8
115,99,3,445,1249,2641,43,235.2519937018336,654.6682285742988,721281.0,4250761.0,0
116,101,5,925,774,3866,66,244.65137057367565,972.9582981098316,756318.0,4087449.0,0
117,102,1,1885,1724,1416,21,231.58971750917848,1106.3078544061302,770320.0,4317981.0,0
118,103,1,287,1211,4230,61,252.77592198121724,1229.11490336684,781338.0,3956073.0,0
119,106,3,1727,1686,555,84,186.13343161178523,1052.952811656043,733769.0,5372490.0,1
120,107,4,1007,499,4842,50,200.96115702180387,1080.9374878483159,742834.0,4976086.0,0
121,108,7,1967,1449,2392,95,193.75785809213224,1330.508934535186,697578.0,5161081.0,0
122,109,5,527,1924,3617,73,191.50297471145768,1616.3601683747036,742004.0,5221851.0,0
123,110,2,1487,974,1167,28,204.61178596625052,1673.4764632319361,765707.0,4887304.0,0
124,111,2,647,1568,2086,11,187.73536147599043,1367.3040694343363,741684.0,5326647.0,2
125,114,4,1127,1093,3311,33,204.42669657292953,1027.256024536696,637441.0,4891729.0,0
126,115,3,407,855,1473,90,222.43724489228475,1092.735387150314,667416.0,4495650.0,0
127,117,5,887,1330,248,22,245.62601474247342,1141.0602519922463,665704.0,4071230.0,0
128,118,2,1847,380,2698,67,268.50178687939166,907.8674812862271,559549.0,3724370.0,0
129,119,2,947,677,3770,87,304.1855629273237,904.2821428140134,585965.0,3287467.0,0
130,122,4,1427,202,2545,64,386.76400743205716,397.08095053884017,361499.0,2585556.0,1
131,123,4,227,1865,3158,30,461.2354653173992,402.0792338314838,422999.0,2168090.0,0
132,124,8,1187,915,708,75,608.2532669282966,315.4335711089328,249152.0,1644052.0,0
133,126,3,1667,1390,1933,53,822.9233529189091,292.1489804446852,184007.0,1215180.0,0
134,127,2,587,321,401,36,1650.712530063602,209.26975223058244,57309.0,605799.0,0
135,130,4,2027,796,4076,14,4758.80021129073,208.68447,0.0,210137.0,1
136,130,4,2027,796,4076,14,4813.315556154546,206.319967,0.0,207757.0,3
137,130,4,2027,796,4076,14,4772.404050816558,208.096946,0.0,209538.0,5
138,130,4,2027,796,4076,14,4852.767047770639,204.63504,0.0,206068.0,2
139,130,4,2027,796,4076,14,4969.512043612438,199.210368,0.0,201227.0,0
140,130,4,2027,796,4076,14,229.89060655487086,626.9241230502731,736758.0,4349895.0,6
141,130,4,2027,796,4076,14,4800.998607710404,206.835273,0.0,208290.0,4
142,131,3,827,1508,1014,70,250.39092282826562,508.32957036872995,638760.0,3993755.0,0
143,133,5,347,1033,2239,47,277.3499654560618,497.16619942537363,626888.0,3605553.0,0
144,134,1,1307,1983,4689,92,311.0024261299262,497.55564458963846,610636.0,3215409.0,0
145,135,1,737,172,1397,23,352.07833602145143,527.9592089033027,639235.0,2840277.0,0
146,138,3,1217,647,2622,46,410.08665541115494,411.9894695178064,494705.0,2438509.0,0
147,139,4,497,1360,2009,80,489.06284310815084,476.69872429851466,601239.0,2044727.0,0
148,140,8,1457,410,4459,35,786.8953594419968,265.52751535531166,339805.0,1270817.0,1
149,142,2,1937,1835,3234,57,1806.968755703245,173.97886524838037,75551.0,553413.0,1
150,143,3,137,766,4766,74,9370.753877149416,105.301704,0.0,106715.0,7
151,143,3,137,766,4766,74,10305.3474447891,95.612482,0.0,97037.0,9
152,143,3,137,766,4766,74,6566.505568396722,150.449568,0.0,152288.0,0
153,143,3,137,766,4766,74,9581.205507276925,103.011224,0.0,104371.0,3
154,143,3,137,766,4766,74,9723.37012008362,101.386589,0.0,102845.0,4
155,143,3,137,766,4766,74,9744.024476989487,101.239911,0.0,102627.0,5
156,143,3,137,766,4766,74,9317.406779345172,105.902298,0.0,107326.0,6
157,143,3,137,766,4766,74,9553.653317028431,103.242455,0.0,104672.0,1
158,143,3,137,766,4766,74,9840.001574400252,100.145013,0.0,101626.0,8
159,143,3,137,766,4766,74,9390.376741914886,105.135056,0.0,106492.0,2
160,146,4,1577,291,1091,97,10141.679259251747,97.204287,0.0,98603.0,0
161,146,4,1577,291,1091,97,10227.040294538761,96.364525,0.0,97780.0,7
162,146,4,1577,291,1091,97,10395.658772896439,94.825708,0.0,96194.0,4
163,146,4,1577,291,1091,97,9910.606330895323,99.55389,0.0,100902.0,1
164,146,4,1577,291,1091,97,9798.637989319484,100.68895,0.0,102055.0,3
165,146,4,1577,291,1091,97,10512.152047767218,93.733403,0.0,95128.0,9
